relation,display_relation,x_index,x_id,x_type,x_name,x_source,y_index,y_id,y_type,y_name,y_source,source_type,source_link,source_date
DRUG_SIDE_EFFECT,,-113,DB00734,drug,Risperidone,DrugBank,,,SideEffect,Neuroleptic malignant syndrome (NMS),,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_SIDE_EFFECT,,-113,DB00734,drug,Risperidone,DrugBank,,,SideEffect,Pneumonia,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_SIDE_EFFECT,,-113,DB00734,drug,Risperidone,DrugBank,,,SideEffect,Neutropenia,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_SIDE_EFFECT,,-113,DB00734,drug,Risperidone,DrugBank,,,SideEffect,Abnormal liver function tests (LFTs),,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_SIDE_EFFECT,,-113,DB00734,drug,Risperidone,DrugBank,,,SideEffect,Photosensitivity,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_SIDE_EFFECT,,-113,DB00734,drug,Risperidone,DrugBank,,,SideEffect,Skin and subcutaneous tissue disorders,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_SIDE_EFFECT,,-113,DB00734,drug,Risperidone,DrugBank,,,SideEffect,Diplopia,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_SIDE_EFFECT,,-113,DB00734,drug,Risperidone,DrugBank,,,SideEffect,Misuse and abuse,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_SIDE_EFFECT,,-113,DB00734,drug,Risperidone,DrugBank,,,SideEffect,Restless legs syndrome,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
STAGE_THERAPY,,,,Stage,Mild (MMSE 21-26),,,,Therapy,Cognitive Stimulation Therapy,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
STAGE_THERAPY,,,,Stage,Mild (MMSE 21-26),,,,Therapy,Reminiscence Therapy,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
STAGE_THERAPY,,,,Stage,Moderate (MMSE 10-20),,,,Therapy,Behavioral Management,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
STAGE_THERAPY,,,,Stage,Severe (MMSE <10),,,,Therapy,Music Therapy,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DISEASES_THERAPY,,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,,,Therapy,Cognitive Stimulation Therapy,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DISEASES_THERAPY,,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,,,Therapy,Reminiscence Therapy,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DISEASES_THERAPY,,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,,,Therapy,Behavioral Management,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DISEASES_THERAPY,,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,,,Therapy,Music Therapy,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
THERAPY_EFFECTIVENESS,,,,Therapy,Cognitive Stimulation Therapy,,,,Effectiveness,Improves memory attention and social interaction,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
THERAPY_EFFECTIVENESS,,,,Therapy,Reminiscence Therapy,,,,Effectiveness,Helps maintain long-term memory improves mood,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
THERAPY_EFFECTIVENESS,,,,Therapy,Behavioral Management,,,,Effectiveness,Reduces anxiety and agitation improves daily functioning,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
THERAPY_EFFECTIVENESS,,,,Therapy,Music Therapy,,,,Effectiveness,Improves mood reduces agitation provides positive emotions,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,22,DB00843,drug,Donepezil,DrugBank,,,Phenotypes,Severe cardiac arrhythmia,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,22,DB00843,drug,Donepezil,DrugBank,,,Phenotypes,Pregnancy and breastfeeding.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,22,DB00843,drug,Donepezil,DrugBank,,,Phenotypes,"Known hypersensitivity to donepezil hydrochloride, piperidine derivatives, or any excipients used in the formulation",,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,22,DB00843,drug,Donepezil,DrugBank,,,Phenotypes,"History of bradycardia, heart block, recurrent unexplained syncope.",,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,22,DB00843,drug,Donepezil,DrugBank,,,Phenotypes,Concurrent treatment with drugs that reduce heart rate.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,22,DB00843,drug,Donepezil,DrugBank,,,Phenotypes,Sick sinus syndrome or other supraventricular conduction abnormalities.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,22,DB00843,drug,Donepezil,DrugBank,,,Phenotypes,Susceptibility to peptic ulcers including concurrent nonsteroidal anti inflammatory (NSAID) use.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,22,DB00843,drug,Donepezil,DrugBank,,,Phenotypes,Asthma and chronic obstructive pulmonary disease (COPD).,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,22,DB00843,drug,Donepezil,DrugBank,,,Phenotypes,Hepatic impairment. ,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,22,DB00843,drug,Donepezil,DrugBank,,,Phenotypes,Concomitant antipsychotic treatment — increased risk of neuroleptic malignant syndrome (NMS).,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,9,DB00674,drug,Galantamine,DrugBank,,,Phenotypes,Concomitant antipsychotic treatment — increased risk of neuroleptic malignant syndrome (NMS).,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,9,DB00674,drug,Galantamine,DrugBank,,,Phenotypes,Hypersensitivity to galantamine or to any of the excipients.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,9,DB00674,drug,Galantamine,DrugBank,,,Phenotypes,Severe renal impairment (estimated glomerular filtration rate [eGFR] less than 9 mL/minute/1.73 m²).,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,9,DB00674,drug,Galantamine,DrugBank,,,Phenotypes,Severe hepatic impairment (Child-Pugh score greater than 9).,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,9,DB00674,drug,Galantamine,DrugBank,,,Phenotypes,People who have both significant renal and hepatic dysfunction.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,9,DB00674,drug,Galantamine,DrugBank,,,Phenotypes,Urinary outflow obstruction.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,9,DB00674,drug,Galantamine,DrugBank,,,Phenotypes,Gastrointestinal obstruction.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,9,DB00674,drug,Galantamine,DrugBank,,,Phenotypes,During recovery from bladder or gastrointestinal surgery.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,9,DB00674,drug,Galantamine,DrugBank,,,Phenotypes,Pregnancy and breastfeeding.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,9,DB00674,drug,Galantamine,DrugBank,,,Phenotypes,Renal and hepatic impairment.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,9,DB00674,drug,Galantamine,DrugBank,,,Phenotypes,"Cardiac disease or in those who use medicinal products that significantly reduce heart rate concomitantly, such as digoxin and beta blockers.",,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,9,DB00674,drug,Galantamine,DrugBank,,,Phenotypes,QTc interval prolongation or taking drugs that prolong the QTc interval.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,9,DB00674,drug,Galantamine,DrugBank,,,Phenotypes,Electrolyte disturbances (such as hyperkalaemia or hypokalaemia).,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,9,DB00674,drug,Galantamine,DrugBank,,,Phenotypes,"Susceptibility to peptic ulcers, including concomitant use of NSAIDs.",,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,9,DB00674,drug,Galantamine,DrugBank,,,Phenotypes,"History of severe asthma, COPD, or pulmonary infection.",,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,9,DB00674,drug,Galantamine,DrugBank,,,Phenotypes,History of seizures.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,22,DB00989,drug,Rivastigmine,DrugBank,,,Phenotypes,"Known hypersensitivity to rivastigmine, other carbamate derivatives, or to any of the excipients used in the formulation.",,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,22,DB00989,drug,Rivastigmine,DrugBank,,,Phenotypes,Previous history of application site reactions suggestive of allergic contact dermatitis with the rivastigmine patch.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,22,DB00989,drug,Rivastigmine,DrugBank,,,Phenotypes,Pregnancy and breastfeeding.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,22,DB00989,drug,Rivastigmine,DrugBank,,,Phenotypes,Hepatic impairment.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,22,DB00989,drug,Rivastigmine,DrugBank,,,Phenotypes,Renal impairment.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,22,DB00989,drug,Rivastigmine,DrugBank,,,Phenotypes,Gastric or duodenal ulcers (or susceptibility to ulcers).,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,22,DB00989,drug,Rivastigmine,DrugBank,,,Phenotypes,Sick sinus syndrome or conduction abnormalities.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,22,DB00989,drug,Rivastigmine,DrugBank,,,Phenotypes,History of asthma or COPD.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,22,DB00989,drug,Rivastigmine,DrugBank,,,Phenotypes,History of seizures.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,22,DB00989,drug,Rivastigmine,DrugBank,,,Phenotypes,Bladder outflow obstruction.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,22,DB00989,drug,Rivastigmine,DrugBank,,,Phenotypes,"Pre-existing, or a family history of, QT interval prolongation.",,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,22,DB00989,drug,Rivastigmine,DrugBank,,,Phenotypes,Higher risk of developing torsade de pointes,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,-54,DB01043,drug,Memantine,DrugBank,,,Phenotypes,"Hypersensitivity to the active substance or to any of the excipients, including people with rare hereditary problems of galactose intolerance, the Lapp lactase deficiency, or glucose-galactose malabsorption.",,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,-54,DB01043,drug,Memantine,DrugBank,,,Phenotypes,Severe hepatic impairment.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,-54,DB01043,drug,Memantine,DrugBank,,,Phenotypes,Severe renal impairment — memantine hydrochloride should be avoided if the estimated glomerular filtration rate (eGFR) is less than 5 mL/minute/1.73 m².,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,-54,DB01043,drug,Memantine,DrugBank,,,Phenotypes,History of convulsions or predisposing factors for epilepsy. ,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,-54,DB01043,drug,Memantine,DrugBank,,,Phenotypes,Severe renal impairment,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,104,DB00502,drug,Haloperidol,DrugBank,,,Phenotypes,"Central nervous system depression, comatose states.",,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,104,DB00502,drug,Haloperidol,DrugBank,,,Phenotypes,"Congenital long QT syndrome, history of Torsade de Pointes, QTc interval",,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,104,DB00502,drug,Haloperidol,DrugBank,,,Phenotypes,"prolongation, concurrent use with drugs that prolong the QT interval, history of",,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,104,DB00502,drug,Haloperidol,DrugBank,,,Phenotypes,"ventricular arrhythmias, recent myocardial infarction, uncompensated heart failure.",,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,104,DB00502,drug,Haloperidol,DrugBank,,,Phenotypes,Uncorrected hypokalaemia.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,104,DB00502,drug,Haloperidol,DrugBank,,,Phenotypes,Progressive supranuclear palsy.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,104,DB00502,drug,Haloperidol,DrugBank,,,Phenotypes,Dementia with Lewy bodies.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,104,DB00502,drug,Haloperidol,DrugBank,,,Phenotypes,Parkinson's disease.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,104,DB00502,drug,Haloperidol,DrugBank,,,Phenotypes,Blood dyscrasias.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,104,DB00502,drug,Haloperidol,DrugBank,,,Phenotypes,"Cardiovascular disease — an ECG may be required, particularly if physical examination identifies cardiovascular risk factors, personal history of cardiovascular disease.",,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,104,DB00502,drug,Haloperidol,DrugBank,,,Phenotypes,Conditions predisposing to seizures.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,104,DB00502,drug,Haloperidol,DrugBank,,,Phenotypes,Depression.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,104,DB00502,drug,Haloperidol,DrugBank,,,Phenotypes,Diabetes (may raise blood glucose).,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,104,DB00502,drug,Haloperidol,DrugBank,,,Phenotypes,Epilepsy.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,104,DB00502,drug,Haloperidol,DrugBank,,,Phenotypes,History of jaundice.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,104,DB00502,drug,Haloperidol,DrugBank,,,Phenotypes,Myasthenia gravis.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,104,DB00502,drug,Haloperidol,DrugBank,,,Phenotypes,Parkinsonʼs disease (may be exacerbated).,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,104,DB00502,drug,Haloperidol,DrugBank,,,Phenotypes,Photosensitization (may occur with higher dosages).,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,104,DB00502,drug,Haloperidol,DrugBank,,,Phenotypes,Prostatic hypertrophy.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,104,DB00502,drug,Haloperidol,DrugBank,,,Phenotypes,Severe respiratory disease.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,104,DB00502,drug,Haloperidol,DrugBank,,,Phenotypes,Susceptibility to angle-closure glaucoma,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,104,DB00502,drug,Haloperidol,DrugBank,,,Phenotypes,Bradycardia.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,104,DB00502,drug,Haloperidol,DrugBank,,,Phenotypes,Uncorrected electrolyte disturbances.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,104,DB00502,drug,Haloperidol,DrugBank,,,Phenotypes,Family history of QTc-interval prolongation.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,104,DB00502,drug,Haloperidol,DrugBank,,,Phenotypes,History of heavy alcohol exposure.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,104,DB00502,drug,Haloperidol,DrugBank,,,Phenotypes,Hyperthyroidism.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,104,DB00502,drug,Haloperidol,DrugBank,,,Phenotypes,Hypotension (including orthostatic hypotension).,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,104,DB00502,drug,Haloperidol,DrugBank,,,Phenotypes,Prolactin-dependent tumours.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,104,DB00502,drug,Haloperidol,DrugBank,,,Phenotypes,Prolactinaemia.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,104,DB00502,drug,Haloperidol,DrugBank,,,Phenotypes,Risk factors for stroke.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,-113,DB00734,drug,Risperidone,DrugBank,,,Phenotypes,Hypersensitivity to risperidone or to any of the excipients.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,-113,DB00734,drug,Risperidone,DrugBank,,,Phenotypes,Acute porphyrias.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,-113,DB00734,drug,Risperidone,DrugBank,,,Phenotypes,Cataract surgery (risk of intra-operative floppy iris syndrome).,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,-113,DB00734,drug,Risperidone,DrugBank,,,Phenotypes,Dehydration.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,-113,DB00734,drug,Risperidone,DrugBank,,,Phenotypes,Dementia with Lewy bodies.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,-113,DB00734,drug,Risperidone,DrugBank,,,Phenotypes,Prolactin-dependent tumours.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,-113,DB00734,drug,Risperidone,DrugBank,,,Phenotypes,Blood dyscrasias.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,-113,DB00734,drug,Risperidone,DrugBank,,,Phenotypes,"Cardiovascular disease — an ECG may be required, particularly if physical examination identifies cardiovascular risk factors, personal history of cardiovascular disease.",,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,-113,DB00734,drug,Risperidone,DrugBank,,,Phenotypes,Conditions predisposing to seizures.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,-113,DB00734,drug,Risperidone,DrugBank,,,Phenotypes,Depression.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,-113,DB00734,drug,Risperidone,DrugBank,,,Phenotypes,Diabetes (may raise blood glucose).,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,-113,DB00734,drug,Risperidone,DrugBank,,,Phenotypes,Epilepsy.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,-113,DB00734,drug,Risperidone,DrugBank,,,Phenotypes,History of jaundice.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,-113,DB00734,drug,Risperidone,DrugBank,,,Phenotypes,Myasthenia gravis.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,-113,DB00734,drug,Risperidone,DrugBank,,,Phenotypes,Parkinsonʼs disease (may be exacerbated).,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,-113,DB00734,drug,Risperidone,DrugBank,,,Phenotypes,Photosensitization (may occur with higher dosages).,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,-113,DB00734,drug,Risperidone,DrugBank,,,Phenotypes,Prostatic hypertrophy.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,-113,DB00734,drug,Risperidone,DrugBank,,,Phenotypes,Severe respiratory disease.,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DRUG_PHENOTYPES_CONTRAINDICATION,,-113,DB00734,drug,Risperidone,DrugBank,,,Phenotypes,Susceptibility to angle-closure glaucoma,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
MONITORING_TREATMENT,,,,Treatment,Galantamine Treatment (NICE),,,,Monitoring,Weight monthly,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DISEASES_STAGE,,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,,,Stage,初期,,Guideline,https://health.tainan.gov.tw/lasthealthweb/warehouse/%7B75ACEBBE-480E-4523-83C7-2E13A4A877E4%7Dfile/108train/%E9%99%84%E4%BB%B613_%E5%A4%B1%E6%99%BA%E7%97%87%E7%94%A8%E8%97%A5%E5%AE%89%E5%85%A8%E6%8C%87%E5%B0%8E.pdf,2018-01-01
